,wilcox_stat,wilcox_pval,cohens_d,adjusted_pval,metadata_r_id,NAME,EQUATION,EC-NUMBER,GENE ASSOCIATION,GENE NAME ASSOCIATION,SUBSYSTEM,MIRIAM,CONFIDENCE SCORE,rxnKEGGID,rxnBiGGID,rxnRecon3DID,rxnMetaNetXID,rxnRheaID,rxnRheaMasterID,abs_cohens_d
MAR00426_pos,491.0,1.2990482793366457e-06,-1.0288291262653053,5.986014471183264e-06,MAR00426,,"(4Z,7Z,10Z,13Z,16Z)-docosapentaenoyl-CoA[c] + H2O[c] => (4Z,7Z,10Z,13Z,16Z)-DPA[c] + CoA[c] + H+[c]",3.1.2.2,ENSG00000097021 or ENSG00000119673 or ENSG00000136881 or ENSG00000177465 or ENSG00000184227 or ENSG00000205669,"[['ACOT7'], ['ACOT2'], ['BAAT'], ['ACOT4'], ['ACOT1'], ['ACOT6']]",Acyl-CoA hydrolysis,vmhreaction/HMR_0426;sbo/SBO:0000176,0,,,HMR_0426,,,,1.0288291262653053
MAR00366_pos,491.0,1.2990482793366457e-06,-1.028140134727567,5.986014471183264e-06,MAR00366,,"(7Z,10Z,13Z,16Z,19Z)-docosapentaenoyl-CoA[c] + H2O[c] => CoA[c] + DPA[c] + H+[c]",3.1.2.2,ENSG00000097021 or ENSG00000119673 or ENSG00000136881 or ENSG00000177465 or ENSG00000184227 or ENSG00000205669,"[['ACOT7'], ['ACOT2'], ['BAAT'], ['ACOT4'], ['ACOT1'], ['ACOT6']]",Acyl-CoA hydrolysis,kegg.reaction/R08189;vmhreaction/HMR_0366;sbo/SBO:0000176,0,R08189,,HMR_0366,,,,1.028140134727567
MAR00350_pos,492.0,1.347804547644923e-06,-1.0273188328235179,6.1935320360633215e-06,MAR00350,,H2O[c] + linolenoyl-CoA[c] => CoA[c] + H+[c] + linolenate[c],3.1.2.2,ENSG00000097021 or ENSG00000119673 or ENSG00000136881 or ENSG00000177465 or ENSG00000184227 or ENSG00000205669,"[['ACOT7'], ['ACOT2'], ['BAAT'], ['ACOT4'], ['ACOT1'], ['ACOT6']]",Acyl-CoA hydrolysis,kegg.reaction/R08178;vmhreaction/HMR_0350;sbo/SBO:0000176,0,R08178,,HMR_0350,,,,1.0273188328235179
MAR00358_pos,492.0,1.347804547644923e-06,-1.0262988251137979,6.1935320360633215e-06,MAR00358,,"(8Z,11Z,14Z,17Z)-eicosatetraenoyl-CoA[c] + H2O[c] => CoA[c] + H+[c] + omega-3-arachidonic acid[c]",3.1.2.2,ENSG00000097021 or ENSG00000119673 or ENSG00000136881 or ENSG00000177465 or ENSG00000184227 or ENSG00000205669,"[['ACOT7'], ['ACOT2'], ['BAAT'], ['ACOT4'], ['ACOT1'], ['ACOT6']]",Acyl-CoA hydrolysis,vmhreaction/HMR_0358;sbo/SBO:0000176,0,,,HMR_0358,,,,1.0262988251137979
MAR00362_pos,492.0,1.347804547644923e-06,-1.026265892461674,6.1935320360633215e-06,MAR00362,"(5Z,8Z,11Z,14Z,17Z)-icosapentaenoyl-CoA hydrolase","(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoyl-CoA[c] + H2O[c] => CoA[c] + EPA[c] + H+[c]",3.1.2.2,ENSG00000097021 or ENSG00000119673 or ENSG00000136881 or ENSG00000177465 or ENSG00000184227 or ENSG00000205669,"[['ACOT7'], ['ACOT2'], ['BAAT'], ['ACOT4'], ['ACOT1'], ['ACOT6']]",Acyl-CoA hydrolysis,kegg.reaction/R08179;vmhreaction/HMR_0362;rhea/67712;sbo/SBO:0000176,0,R08179,,HMR_0362,,,RHEA:67712,1.026265892461674
MAR00197_pos,492.0,1.347804547644923e-06,-1.0256912902504285,6.1935320360633215e-06,MAR00197,,H2O[c] + myristoyl-CoA[c] => CoA[c] + H+[c] + myristic acid[c],3.1.2.2,ENSG00000097021 or ENSG00000119673 or ENSG00000136881 or ENSG00000177465 or ENSG00000184227 or ENSG00000205669,"[['ACOT7'], ['ACOT2'], ['BAAT'], ['ACOT4'], ['ACOT1'], ['ACOT6']]",Acyl-CoA hydrolysis,vmhreaction/HMR_0197;sbo/SBO:0000176,0,,,HMR_0197,,,,1.0256912902504285
MAR00406_pos,492.0,1.347804547644923e-06,-1.022996317031134,6.1935320360633215e-06,MAR00406,,dihomo-gamma-linolenoyl-CoA[c] + H2O[c] => CoA[c] + dihomo-gamma-linolenate[c] + H+[c],3.1.2.2,ENSG00000097021 or ENSG00000119673 or ENSG00000136881 or ENSG00000177465 or ENSG00000184227 or ENSG00000205669,"[['ACOT7'], ['ACOT2'], ['BAAT'], ['ACOT4'], ['ACOT1'], ['ACOT6']]",Acyl-CoA hydrolysis,kegg.reaction/R08182;vmhreaction/HMR_0406;sbo/SBO:0000176,0,R08182,,HMR_0406,,,,1.022996317031134
MAR00260_pos,492.0,1.347804547644923e-06,-1.0218360710213685,6.1935320360633215e-06,MAR00260,,cis-vaccenoyl-CoA[c] + H2O[c] => cis-vaccenic acid[c] + CoA[c] + H+[c],3.1.2.2,ENSG00000097021 or ENSG00000119673 or ENSG00000136881 or ENSG00000177465 or ENSG00000184227 or ENSG00000205669,"[['ACOT7'], ['ACOT2'], ['BAAT'], ['ACOT4'], ['ACOT1'], ['ACOT6']]",Acyl-CoA hydrolysis,vmhreaction/HMR_0260;sbo/SBO:0000176,0,,,HMR_0260,,,,1.0218360710213685
MAR00378_pos,492.0,1.347804547644923e-06,-1.0209089286990691,6.1935320360633215e-06,MAR00378,,"(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl-CoA[c] + H2O[c] => CoA[c] + DHA[c] + H+[c]",3.1.2.2,ENSG00000097021 or ENSG00000119673 or ENSG00000136881 or ENSG00000177465 or ENSG00000184227 or ENSG00000205669,"[['ACOT7'], ['ACOT2'], ['BAAT'], ['ACOT4'], ['ACOT1'], ['ACOT6']]",Acyl-CoA hydrolysis,kegg.reaction/R08180;vmhreaction/HMR_0378;rhea/67700;sbo/SBO:0000176,0,R08180,,HMR_0378,,,RHEA:67700,1.0209089286990691
MAR00250_pos,499.0,1.7418391761891217e-06,-0.9823800392545188,7.873765017388556e-06,MAR00250,stearoyl-CoA hydrolase,H2O[c] + stearoyl-CoA[c] => CoA[c] + H+[c] + stearate[c],3.1.2.2,ENSG00000097021 or ENSG00000119673 or ENSG00000136881 or ENSG00000177465 or ENSG00000184227 or ENSG00000205669,"[['ACOT7'], ['ACOT2'], ['BAAT'], ['ACOT4'], ['ACOT1'], ['ACOT6']]",Acyl-CoA hydrolysis,kegg.reaction/R08174;vmhreaction/RE0344C;metanetx.reaction/MNXR99133;rhea/30139;sbo/SBO:0000176,0,R08174,,RE0344C,MNXR99133,,RHEA:30139,0.9823800392545188
MAR00410_pos,502.0,1.9426980742220184e-06,-0.9935557841659077,8.736890798663348e-06,MAR00410,,arachidonyl-CoA[c] + H2O[c] => arachidonate[c] + CoA[c] + H+[c],3.1.2.2,ENSG00000097021 or ENSG00000119673 or ENSG00000136881 or ENSG00000177465 or ENSG00000184227 or ENSG00000205669,"[['ACOT7'], ['ACOT2'], ['BAAT'], ['ACOT4'], ['ACOT1'], ['ACOT6']]",Acyl-CoA hydrolysis,kegg.reaction/R08183;vmhreaction/HMR_0410;sbo/SBO:0000176,0,R08183,,HMR_0410,,,,0.9935557841659077
MAR00256_pos,505.0,2.1657091676008934e-06,-0.9768745489751036,9.661501487635084e-06,MAR00256,,(13Z)-octadecenoyl-CoA[c] + H2O[c] => (13Z)-octadecenoic acid[c] + CoA[c] + H+[c],3.1.2.2,ENSG00000097021 or ENSG00000119673 or ENSG00000136881 or ENSG00000177465 or ENSG00000184227 or ENSG00000205669,"[['ACOT7'], ['ACOT2'], ['BAAT'], ['ACOT4'], ['ACOT1'], ['ACOT6']]",Acyl-CoA hydrolysis,vmhreaction/HMR_0256;sbo/SBO:0000176,0,,,HMR_0256,,,,0.9768745489751036
MAR00398_pos,506.0,2.2453640686374815e-06,-0.9635688558608059,9.95163429769604e-06,MAR00398,Linoleoyl-CoA hydrolase,H2O[c] + linoleoyl-CoA[c] => CoA[c] + H+[c] + linoleate[c],3.1.2.2,ENSG00000097021 or ENSG00000119673 or ENSG00000136881 or ENSG00000177465 or ENSG00000184227 or ENSG00000205669,"[['ACOT7'], ['ACOT2'], ['BAAT'], ['ACOT4'], ['ACOT1'], ['ACOT6']]",Acyl-CoA hydrolysis,kegg.reaction/R08177;vmhreaction/HMR_0398;sbo/SBO:0000176,0,R08177,,HMR_0398,,,,0.9635688558608059
MAR00223_pos,510.0,2.5930356362891297e-06,-0.9527480430982802,1.142828183904238e-05,MAR00223,palmitoyl-CoA hydrolase,H2O[c] + palmitoyl-CoA[c] => CoA[c] + H+[c] + palmitate[c],3.1.2.2,ENSG00000097021 or ENSG00000119673 or ENSG00000136881 or ENSG00000177465 or ENSG00000184227 or ENSG00000205669,"[['ACOT7'], ['ACOT2'], ['BAAT'], ['ACOT4'], ['ACOT1'], ['ACOT6']]",Acyl-CoA hydrolysis,kegg.reaction/R01274;vmhreaction/HDCAc;rhea/16645;sbo/SBO:0000176,0,R01274,,HDCAc,,,RHEA:16645,0.9527480430982802
MAR00604_pos,534.0,6.044939195325733e-06,-0.9883186610361234,2.3544605822938406e-05,MAR00604,"ATP:1,2-diacylglycerol 3-phosphotransferase","1,2-diacylglycerol-LD-TAG pool[c] + ATP[c] => ADP[c] + H+[c] + phosphatidate-LD-TAG pool[c]",2.7.1.107,ENSG00000058866 or ENSG00000065357 or ENSG00000077044 or ENSG00000102780 or ENSG00000136267 or ENSG00000145214 or ENSG00000149091 or ENSG00000153933 or ENSG00000157680 or ENSG00000274588,"[['DGKG'], ['DGKA'], ['DGKD'], ['DGKH'], ['DGKB'], ['DGKQ'], ['DGKZ'], ['DGKE'], ['DGKI'], ['DGKK']]",Acylglycerides metabolism,kegg.reaction/R02240;bigg.reaction/DAGK_hs;vmhreaction/DAGK_hs;rhea/10272;sbo/SBO:0000176,0,R02240,DAGK_hs,DAGK_hs,,,RHEA:10272,0.9883186610361234
MAR00667_pos,625.0,0.00011432001583347576,-0.8160204260283482,0.00033490934216004166,MAR00667,"1,2-diacyl-sn-glycerol acylhydrolase","1,2-diacylglycerol-LD-TAG pool[c] + H2O[c] => 1-acylglycerol-LD-TG1 pool[c] + H+[c] + fatty acid pool[c]",3.1.1.3,ENSG00000006757 or ENSG00000079435 or ENSG00000100344 or ENSG00000101670 or ENSG00000114771 or ENSG00000134780 or ENSG00000164535 or ENSG00000166035 or ENSG00000170835 or ENSG00000175535 or ENSG00000177666 or ENSG00000182333 or ENSG00000187021 or ENSG00000203837 or ENSG00000266200,"[['PNPLA4'], ['LIPE'], ['PNPLA3'], ['LIPG'], ['AADAC'], ['DAGLA'], ['DAGLB'], ['LIPC'], ['CEL'], ['PNLIP'], ['PNPLA2'], ['LIPF'], ['PNLIPRP1'], ['PNLIPRP3'], ['PNLIPRP2']]",Acylglycerides metabolism,kegg.reaction/R02687;vmhreaction/HMR_0667;sbo/SBO:0000176,0,R02687,,HMR_0667,,,,0.8160204260283482
MAR00679_pos,674.0,0.00046710604704018686,-0.6793313862327716,0.0012365883260515888,MAR00679,1-acylglycerol acylhydrolase,1-acylglycerol-LD-TG1 pool[c] + H2O[c] => glycerol[c] + H+[c] + fatty acid pool[c],3.1.1.23,ENSG00000074416 or ENSG00000100997 or ENSG00000163686,"[['MGLL'], ['ABHD12'], ['ABHD6']]",Acylglycerides metabolism,kegg.reaction/R01351;vmhreaction/HMR_0679;rhea/34019;sbo/SBO:0000176,0,R01351,,HMR_0679,,,RHEA:34019,0.6793313862327716
MAR00605_pos,682.0,0.0005810220980596232,-0.6783009356490525,0.0015101331031830815,MAR00605,"acyl-CoA:1,2-diacyl-sn-glycerol O-acyltransferase","1,2-diacylglycerol-LD-TAG pool[c] + acyl-CoA pool[c] => CoA[c] + TAG-LD pool[c]",2.3.1.20;2.3.1.22,ENSG00000062282 or ENSG00000106384 or ENSG00000124003 or ENSG00000166391 or ENSG00000185000,"[['DGAT2'], ['MOGAT3'], ['MOGAT1'], ['MOGAT2'], ['DGAT1']]",Acylglycerides metabolism,kegg.reaction/R02251;vmhreaction/HMR_0605;rhea/10868;sbo/SBO:0000176,0,R02251,,HMR_0605,,,RHEA:10868,0.6783009356490525
MAR00665_pos,682.0,0.0005810220980596232,-0.6783009356490525,0.0015101331031830815,MAR00665,triacylglycerol acylhydrolase,"H2O[c] + TAG-LD pool[c] => 1,2-diacylglycerol-LD-TAG pool[c] + H+[c] + fatty acid pool[c]",3.1.1.3,ENSG00000006757 or ENSG00000079435 or ENSG00000100344 or ENSG00000101670 or ENSG00000114771 or ENSG00000134780 or ENSG00000164535 or ENSG00000166035 or ENSG00000170835 or ENSG00000175535 or ENSG00000177666 or ENSG00000182333 or ENSG00000187021 or ENSG00000203837 or ENSG00000266200,"[['PNPLA4'], ['LIPE'], ['PNPLA3'], ['LIPG'], ['AADAC'], ['DAGLA'], ['DAGLB'], ['LIPC'], ['CEL'], ['PNLIP'], ['PNPLA2'], ['LIPF'], ['PNLIPRP1'], ['PNLIPRP3'], ['PNLIPRP2']]",Acylglycerides metabolism,kegg.reaction/R02250;vmhreaction/HMR_0665;sbo/SBO:0000176,0,R02250,,HMR_0665,,,,0.6783009356490525
MAR07588_pos,712.0,0.0012797019071039135,-0.6108953014457343,0.0030722692787412964,MAR07588,Acyl-CoA:glycerone-phosphate O-acyltransferase,DHAP[c] + acyl-CoA pool[c] => acylglycerone-phosphate[c] + CoA[c],2.3.1.42,ENSG00000116906,[['GNPAT']],Acylglycerides metabolism,kegg.reaction/R01013;bigg.reaction/DHAPA;metanetx.reaction/MNXR97362;rhea/17657;sbo/SBO:0000176,0,R01013,DHAPA,,MNXR97362,,RHEA:17657,0.6108953014457343
MAR00684_pos,722.0,0.001648325891894225,-0.5584036641221897,0.0039022017952905336,MAR00684,1-acylglycerol acylhydrolase,1-acylglycerol-LD-SM pool[c] + H2O[c] => glycerol[c] + H+[c] + fatty acid pool[c],3.1.1.23,ENSG00000074416 or ENSG00000100997 or ENSG00000163686,"[['MGLL'], ['ABHD12'], ['ABHD6']]",Acylglycerides metabolism,kegg.reaction/R01351;vmhreaction/HMR_0684;rhea/34019;sbo/SBO:0000176,0,R01351,,HMR_0684,,,RHEA:34019,0.5584036641221897
MAR00682_pos,722.0,0.001648325891894225,-0.5582111283541165,0.0039022017952905336,MAR00682,1-acylglycerol acylhydrolase,1-acylglycerol-LD-PS pool[c] + H2O[c] => glycerol[c] + H+[c] + fatty acid pool[c],3.1.1.23,ENSG00000074416 or ENSG00000100997 or ENSG00000163686,"[['MGLL'], ['ABHD12'], ['ABHD6']]",Acylglycerides metabolism,kegg.reaction/R01351;vmhreaction/HMR_0682;rhea/34019;sbo/SBO:0000176,0,R01351,,HMR_0682,,,RHEA:34019,0.5582111283541165
MAR00668_pos,723.0,0.0016901165417927712,-0.5688420597469461,0.003989783311773099,MAR00668,"1,2-diacyl-sn-glycerol acylhydrolase","1,2-diacylglycerol-LD-PI pool[c] + H2O[c] => 1-acylglycerol-LD-PI pool[c] + H+[c] + fatty acid pool[c]",3.1.1.3,ENSG00000006757 or ENSG00000079435 or ENSG00000100344 or ENSG00000101670 or ENSG00000114771 or ENSG00000134780 or ENSG00000164535 or ENSG00000166035 or ENSG00000170835 or ENSG00000175535 or ENSG00000177666 or ENSG00000182333 or ENSG00000187021 or ENSG00000203837 or ENSG00000266200,"[['PNPLA4'], ['LIPE'], ['PNPLA3'], ['LIPG'], ['AADAC'], ['DAGLA'], ['DAGLB'], ['LIPC'], ['CEL'], ['PNLIP'], ['PNPLA2'], ['LIPF'], ['PNLIPRP1'], ['PNLIPRP3'], ['PNLIPRP2']]",Acylglycerides metabolism,kegg.reaction/R02687;vmhreaction/HMR_0668;sbo/SBO:0000176,0,R02687,,HMR_0668,,,,0.5688420597469461
MAR00680_pos,723.0,0.0016901165417927712,-0.5592778982002519,0.003989783311773099,MAR00680,1-acylglycerol acylhydrolase,1-acylglycerol-LD-PC pool[c] + H2O[c] => glycerol[c] + H+[c] + fatty acid pool[c],3.1.1.23,ENSG00000074416 or ENSG00000100997 or ENSG00000163686,"[['MGLL'], ['ABHD12'], ['ABHD6']]",Acylglycerides metabolism,kegg.reaction/R01351;vmhreaction/HMR_0680;rhea/34019;sbo/SBO:0000176,0,R01351,,HMR_0680,,,RHEA:34019,0.5592778982002519
MAR00683_pos,723.0,0.0016901165417927712,-0.5590280104481758,0.003989783311773099,MAR00683,1-acylglycerol acylhydrolase,1-acylglycerol-LD-PI pool[c] + H2O[c] => glycerol[c] + H+[c] + fatty acid pool[c],3.1.1.23,ENSG00000074416 or ENSG00000100997 or ENSG00000163686,"[['MGLL'], ['ABHD12'], ['ABHD6']]",Acylglycerides metabolism,kegg.reaction/R01351;vmhreaction/HMR_0683;rhea/34019;sbo/SBO:0000176,0,R01351,,HMR_0683,,,RHEA:34019,0.5590280104481758
MAR00672_pos,724.0,0.0017328798509248606,-0.5681205287127069,0.004078517782091892,MAR00672,"1,2-diacyl-sn-glycerol acylhydrolase","1,2-diacylglycerol-LD-SM pool[c] + H2O[c] => 1-acylglycerol-LD-SM pool[c] + H+[c] + fatty acid pool[c]",3.1.1.3,ENSG00000006757 or ENSG00000079435 or ENSG00000100344 or ENSG00000101670 or ENSG00000114771 or ENSG00000134780 or ENSG00000164535 or ENSG00000166035 or ENSG00000170835 or ENSG00000175535 or ENSG00000177666 or ENSG00000182333 or ENSG00000187021 or ENSG00000203837 or ENSG00000266200,"[['PNPLA4'], ['LIPE'], ['PNPLA3'], ['LIPG'], ['AADAC'], ['DAGLA'], ['DAGLB'], ['LIPC'], ['CEL'], ['PNLIP'], ['PNPLA2'], ['LIPF'], ['PNLIPRP1'], ['PNLIPRP3'], ['PNLIPRP2']]",Acylglycerides metabolism,kegg.reaction/R02687;vmhreaction/HMR_0672;sbo/SBO:0000176,0,R02687,,HMR_0672,,,,0.5681205287127069
MAR00681_pos,724.0,0.0017328798509248606,-0.5573929578588606,0.004078517782091892,MAR00681,1-acylglycerol acylhydrolase,1-acylglycerol-LD-PE pool[c] + H2O[c] => glycerol[c] + H+[c] + fatty acid pool[c],3.1.1.23,ENSG00000074416 or ENSG00000100997 or ENSG00000163686,"[['MGLL'], ['ABHD12'], ['ABHD6']]",Acylglycerides metabolism,kegg.reaction/R01351;vmhreaction/HMR_0681;rhea/34019;sbo/SBO:0000176,0,R01351,,HMR_0681,,,RHEA:34019,0.5573929578588606
MAR00669_pos,725.0,0.0017766361080039411,-0.5680581938018612,0.004171014634498671,MAR00669,"1,2-diacyl-sn-glycerol acylhydrolase","1,2-diacylglycerol-LD-PC pool[c] + H2O[c] => 1-acylglycerol-LD-PC pool[c] + H+[c] + fatty acid pool[c]",3.1.1.3,ENSG00000006757 or ENSG00000079435 or ENSG00000100344 or ENSG00000101670 or ENSG00000114771 or ENSG00000134780 or ENSG00000164535 or ENSG00000166035 or ENSG00000170835 or ENSG00000175535 or ENSG00000177666 or ENSG00000182333 or ENSG00000187021 or ENSG00000203837 or ENSG00000266200,"[['PNPLA4'], ['LIPE'], ['PNPLA3'], ['LIPG'], ['AADAC'], ['DAGLA'], ['DAGLB'], ['LIPC'], ['CEL'], ['PNLIP'], ['PNPLA2'], ['LIPF'], ['PNLIPRP1'], ['PNLIPRP3'], ['PNLIPRP2']]",Acylglycerides metabolism,kegg.reaction/R02687;vmhreaction/HMR_0669;sbo/SBO:0000176,0,R02687,,HMR_0669,,,,0.5680581938018612
MAR00670_pos,725.0,0.0017766361080039411,-0.5663226136127898,0.004171014634498671,MAR00670,"1,2-diacyl-sn-glycerol acylhydrolase","1,2-diacylglycerol-LD-PE pool[c] + H2O[c] => 1-acylglycerol-LD-PE pool[c] + H+[c] + fatty acid pool[c]",3.1.1.3,ENSG00000006757 or ENSG00000079435 or ENSG00000100344 or ENSG00000101670 or ENSG00000114771 or ENSG00000134780 or ENSG00000164535 or ENSG00000166035 or ENSG00000170835 or ENSG00000175535 or ENSG00000177666 or ENSG00000182333 or ENSG00000187021 or ENSG00000203837 or ENSG00000266200,"[['PNPLA4'], ['LIPE'], ['PNPLA3'], ['LIPG'], ['AADAC'], ['DAGLA'], ['DAGLB'], ['LIPC'], ['CEL'], ['PNLIP'], ['PNPLA2'], ['LIPF'], ['PNLIPRP1'], ['PNLIPRP3'], ['PNLIPRP2']]",Acylglycerides metabolism,kegg.reaction/R02687;vmhreaction/HMR_0670;sbo/SBO:0000176,0,R02687,,HMR_0670,,,,0.5663226136127898
MAR00671_pos,726.0,0.0018214059649741604,-0.5671440560865927,0.004270764949342888,MAR00671,"1,2-diacyl-sn-glycerol acylhydrolase","1,2-diacylglycerol-LD-PS pool[c] + H2O[c] => 1-acylglycerol-LD-PS pool[c] + H+[c] + fatty acid pool[c]",3.1.1.3,ENSG00000006757 or ENSG00000079435 or ENSG00000100344 or ENSG00000101670 or ENSG00000114771 or ENSG00000134780 or ENSG00000164535 or ENSG00000166035 or ENSG00000170835 or ENSG00000175535 or ENSG00000177666 or ENSG00000182333 or ENSG00000187021 or ENSG00000203837 or ENSG00000266200,"[['PNPLA4'], ['LIPE'], ['PNPLA3'], ['LIPG'], ['AADAC'], ['DAGLA'], ['DAGLB'], ['LIPC'], ['CEL'], ['PNLIP'], ['PNPLA2'], ['LIPF'], ['PNLIPRP1'], ['PNLIPRP3'], ['PNLIPRP2']]",Acylglycerides metabolism,kegg.reaction/R02687;vmhreaction/HMR_0671;sbo/SBO:0000176,0,R02687,,HMR_0671,,,,0.5671440560865927
MAR07641_pos,2304.0,3.144003062007369e-17,4.352415615143643,1.8142905479700807e-15,MAR07641,D-Aspartate:oxygen oxidoreductase (deaminating),D-aspartate[x] + H2O[x] + O2[x] => H+[x] + H2O2[x] + NH3[x] + OAA[x],1.4.3.1,ENSG00000203797,[['DDO']],"Alanine, aspartate and glutamate metabolism",kegg.reaction/R00359;bigg.reaction/DASPO1p;vmhreaction/DASPO1p;metanetx.reaction/MNXR97153;rhea/12513;rhea/12512;sbo/SBO:0000176,0,R00359,DASPO1p,DASPO1p,MNXR97153,RHEA:12513,RHEA:12512,4.352415615143643
MAR04109_pos,2019.0,1.6653032229681245e-10,0.4344885973249858,1.5430004970768836e-09,MAR04109,L-Alanine:2-oxoglutarate aminotransferase,AKG[m] + alanine[m] <=> glutamate[m] + pyruvate[m],2.6.1.2,ENSG00000166123,[['GPT2']],"Alanine, aspartate and glutamate metabolism",kegg.reaction/R00258;vmhreaction/r0081;metanetx.reaction/MNXR95698;rhea/19456;rhea/19453;sbo/SBO:0000176,0,R00258,,r0081,MNXR95698,RHEA:19456,RHEA:19453,0.4344885973249858
MAR04109_neg,2019.0,1.677529357677369e-10,0.43448859732498585,1.5526996081938366e-09,MAR04109,L-Alanine:2-oxoglutarate aminotransferase,AKG[m] + alanine[m] <=> glutamate[m] + pyruvate[m],2.6.1.2,ENSG00000166123,[['GPT2']],"Alanine, aspartate and glutamate metabolism",kegg.reaction/R00258;vmhreaction/r0081;metanetx.reaction/MNXR95698;rhea/19456;rhea/19453;sbo/SBO:0000176,0,R00258,,r0081,MNXR95698,RHEA:19456,RHEA:19453,0.43448859732498585
MAR04693_neg,1974.0,1.7479692399435195e-09,1.5375423957238017,1.2430003484042805e-08,MAR04693,4-aminobutanoate:2-oxoglutarate aminotransferase,4-aminobutyrate[m] + AKG[m] <=> glutamate[m] + succinate semialdehyde[m],2.6.1.19,ENSG00000183044,[['ABAT']],"Alanine, aspartate and glutamate metabolism",kegg.reaction/R01648;bigg.reaction/ABTArm;vmhreaction/ABTArm;metanetx.reaction/MNXR95186;rhea/23352;sbo/SBO:0000176,0,R01648,ABTArm,ABTArm,MNXR95186,,RHEA:23352,1.5375423957238017
MAR03865_pos,1721.0,3.103203971127929e-05,0.899979503595609,0.00010279491853928747,MAR03865,3-sulfino-L-alanine:2-oxoglutarate aminotransferase,3-sulfinoalanine[m] + AKG[m] + H+[m] => 3-sulfinylpyruvic acid[m] + glutamate[m],2.6.1.1;2.6.1.7,ENSG00000125166,[['GOT2']],"Alanine, aspartate and glutamate metabolism",kegg.reaction/R02619;bigg.reaction/3SALATAim;vmhreaction/3SALATAim;rhea/70295;sbo/SBO:0000176,0,R02619,3SALATAim,3SALATAim,,,RHEA:70295,0.899979503595609
MAR04172_pos,714.0,0.0013466977043372194,-0.5599400485600806,0.0032269031712246713,MAR04172,L-asparagine amidohydrolase,asparagine[c] + H2O[c] => aspartate[c] + H+[c] + NH3[c],3.5.1.1;3.5.1.38,ENSG00000162174 or ENSG00000166183,"[['ASRGL1'], ['ASPG']]","Alanine, aspartate and glutamate metabolism",kegg.reaction/R00485;vmhreaction/r0127;metanetx.reaction/MNXR96056;rhea/21016;sbo/SBO:0000176,0,R00485,,r0127,MNXR96056,,RHEA:21016,0.5599400485600806
MAR06969_neg,717.0,0.0014532772226159491,-0.5426361176695746,0.0034695169274504153,MAR06969,,H2O[c] + N-acetyl-L-asparagine[c] <=> acetate[c] + asparagine[c],3.5.1.15,ENSG00000108381 or ENSG00000132744,"[['ASPA'], ['ACY3']]","Alanine, aspartate and glutamate metabolism",vmhreaction/RE2644C;metanetx.reaction/MNXR103711;sbo/SBO:0000176,0,,,RE2644C,MNXR103711,,,0.5426361176695746
MAR03903_pos,722.0,0.001648325891894225,-0.5408347128823835,0.0039022017952905336,MAR03903,L-aspartate:L-glutamine amido-ligase (AMP-forming),aspartate[c] + ATP[c] + glutamine[c] + H2O[c] => AMP[c] + asparagine[c] + glutamate[c] + H+[c] + PPi[c],6.3.5.4,ENSG00000070669,[['ASNS']],"Alanine, aspartate and glutamate metabolism",kegg.reaction/R00578;bigg.reaction/ASNS1;vmhreaction/ASNS1;metanetx.reaction/MNXR96059;rhea/12228;sbo/SBO:0000176,0,R00578,ASNS1,ASNS1,MNXR96059,,RHEA:12228,0.5408347128823835
MAR08628_pos,723.0,0.0016901165417927712,-0.5528467678703386,0.003989783311773099,MAR08628,N-Acetyl-L-aspartate amidohydrolase,H2O[c] + N-acetyl-L-aspartate[c] => acetate[c] + aspartate[c],3.5.1.15,ENSG00000108381 or ENSG00000132744,"[['ASPA'], ['ACY3']]","Alanine, aspartate and glutamate metabolism",kegg.reaction/R00488;bigg.reaction/NACASPAH;vmhreaction/NACASPAH;metanetx.reaction/MNXR101806;rhea/59408;sbo/SBO:0000176,0,R00488,NACASPAH,NACASPAH,MNXR101806,,RHEA:59408,0.5528467678703386
MAR06970_pos,753.0,0.003499634786011233,-0.6907569814567733,0.007711967415436172,MAR06970,,(S)-2-aminobutanoate[c] + AKG[c] <=> 2-oxobutyrate[c] + glutamate[c],2.6.1.2,ENSG00000167701,[['GPT']],"Alanine, aspartate and glutamate metabolism",vmhreaction/RE2034C;metanetx.reaction/MNXR103594;sbo/SBO:0000176,0,,,RE2034C,MNXR103594,,,0.6907569814567733
MAR03829_neg,1515.0,0.007901131272074492,0.5777075750491367,0.01639564111550334,MAR03829,L-Aspartate:2-oxoglutarate aminotransferase,AKG[c] + aspartate[c] <=> glutamate[c] + OAA[c],2.6.1.1,ENSG00000120053 or ENSG00000169154,"[['GOT1'], ['GOT1L1']]","Alanine, aspartate and glutamate metabolism",kegg.reaction/R00355;bigg.reaction/ASPTA;vmhreaction/ASPTA;metanetx.reaction/MNXR96079;rhea/21824;sbo/SBO:0000176,0,R00355,ASPTA,ASPTA,MNXR96079,,RHEA:21824,0.5777075750491367
