,wilcox_stat,wilcox_pval,cohens_d,adjusted_pval,metadata_r_id,NAME,EQUATION,EC-NUMBER,GENE ASSOCIATION,GENE NAME ASSOCIATION,SUBSYSTEM,MIRIAM,CONFIDENCE SCORE,rxnKEGGID,rxnBiGGID,rxnRecon3DID,rxnMetaNetXID,rxnRheaID,rxnRheaMasterID,abs_cohens_d
MAR00328_pos,57.0,1.0566703847785374e-15,-2.8603523455865396,1.991009014815009e-15,MAR00328,,H2O[c] + tricosanoyl-CoA[c] => CoA[c] + H+[c] + tricosanoic acid[c],3.1.2.2,ENSG00000097021 or ENSG00000119673 or ENSG00000136881 or ENSG00000177465 or ENSG00000184227 or ENSG00000205669,"[['ACOT7'], ['ACOT2'], ['BAAT'], ['ACOT4'], ['ACOT1'], ['ACOT6']]",Acyl-CoA hydrolysis,vmhreaction/HMR_0328;sbo/SBO:0000176,0,,,HMR_0328,,,,2.8603523455865396
MAR00210_pos,57.0,1.0566703847785374e-15,-2.860352345586536,1.991009014815009e-15,MAR00210,,5-tetradecenoyl-CoA[c] + H2O[c] => CoA[c] + H+[c] + physeteric acid[c],3.1.2.2,ENSG00000097021 or ENSG00000119673 or ENSG00000136881 or ENSG00000177465 or ENSG00000184227 or ENSG00000205669,"[['ACOT7'], ['ACOT2'], ['BAAT'], ['ACOT4'], ['ACOT1'], ['ACOT6']]",Acyl-CoA hydrolysis,vmhreaction/HMR_0210;sbo/SBO:0000176,0,,,HMR_0210,,,,2.860352345586536
MAR00418_pos,57.0,1.0566703847785374e-15,-2.860352345586522,1.991009014815009e-15,MAR00418,,"(9Z,12Z,15Z,18Z)-tetracosatetraenoyl-CoA[c] + H2O[c] => (9Z,12Z,15Z,18Z)-TTA[c] + CoA[c] + H+[c]",3.1.2.2,ENSG00000097021 or ENSG00000119673 or ENSG00000136881 or ENSG00000177465 or ENSG00000184227 or ENSG00000205669,"[['ACOT7'], ['ACOT2'], ['BAAT'], ['ACOT4'], ['ACOT1'], ['ACOT6']]",Acyl-CoA hydrolysis,vmhreaction/HMR_0418;sbo/SBO:0000176,0,,,HMR_0418,,,,2.860352345586522
MAR00238_pos,57.0,1.0566703847785374e-15,-2.860352345586516,1.991009014815009e-15,MAR00238,,H2O[c] + heptadecanoyl-CoA[c] => CoA[c] + H+[c] + margaric acid[c],3.1.2.2,ENSG00000097021 or ENSG00000119673 or ENSG00000136881 or ENSG00000177465 or ENSG00000184227 or ENSG00000205669,"[['ACOT7'], ['ACOT2'], ['BAAT'], ['ACOT4'], ['ACOT1'], ['ACOT6']]",Acyl-CoA hydrolysis,vmhreaction/HMR_0238;sbo/SBO:0000176,0,,,HMR_0238,,,,2.860352345586516
MAR00290_pos,57.0,1.0566703847785374e-15,-2.8603523455865036,1.991009014815009e-15,MAR00290,,(13Z)-eicosenoyl-CoA[c] + H2O[c] => (13Z)-eicosenoic acid[c] + CoA[c] + H+[c],3.1.2.2,ENSG00000097021 or ENSG00000119673 or ENSG00000136881 or ENSG00000177465 or ENSG00000184227 or ENSG00000205669,"[['ACOT7'], ['ACOT2'], ['BAAT'], ['ACOT4'], ['ACOT1'], ['ACOT6']]",Acyl-CoA hydrolysis,vmhreaction/HMR_0290;sbo/SBO:0000176,0,,,HMR_0290,,,,2.8603523455865036
MAR00382_pos,57.0,1.0566703847785374e-15,-2.8603523455864974,1.991009014815009e-15,MAR00382,,"(11Z,14Z,17Z)-eicosatrienoyl-CoA[c] + H2O[c] => (11Z,14Z,17Z)-eicosatrienoic acid[c] + CoA[c] + H+[c]",3.1.2.2,ENSG00000097021 or ENSG00000119673 or ENSG00000136881 or ENSG00000177465 or ENSG00000184227 or ENSG00000205669,"[['ACOT7'], ['ACOT2'], ['BAAT'], ['ACOT4'], ['ACOT1'], ['ACOT6']]",Acyl-CoA hydrolysis,kegg.reaction/R08192;vmhreaction/HMR_0382;sbo/SBO:0000176,0,R08192,,HMR_0382,,,,2.8603523455864974
MAR00206_pos,57.0,1.0566703847785374e-15,-2.8603523455864934,1.991009014815009e-15,MAR00206,,(7Z)-tetradecenoyl-CoA[c] + H2O[c] => (7Z)-tetradecenoic acid[c] + CoA[c] + H+[c],3.1.2.2,ENSG00000097021 or ENSG00000119673 or ENSG00000136881 or ENSG00000177465 or ENSG00000184227 or ENSG00000205669,"[['ACOT7'], ['ACOT2'], ['BAAT'], ['ACOT4'], ['ACOT1'], ['ACOT6']]",Acyl-CoA hydrolysis,vmhreaction/HMR_0206;sbo/SBO:0000176,0,,,HMR_0206,,,,2.8603523455864934
MAR00390_pos,57.0,1.0566703847785374e-15,-2.8603523455864823,1.991009014815009e-15,MAR00390,,"10,13,16,19-docosatetraenoyl-CoA[c] + H2O[c] => 10,13,16,19-docosatetraenoic acid[c] + CoA[c] + H+[c]",3.1.2.2,ENSG00000097021 or ENSG00000119673 or ENSG00000136881 or ENSG00000177465 or ENSG00000184227 or ENSG00000205669,"[['ACOT7'], ['ACOT2'], ['BAAT'], ['ACOT4'], ['ACOT1'], ['ACOT6']]",Acyl-CoA hydrolysis,vmhreaction/HMR_0390;sbo/SBO:0000176,0,,,HMR_0390,,,,2.8603523455864823
MAR00422_pos,57.0,1.0566703847785374e-15,-2.860352345586468,1.991009014815009e-15,MAR00422,,"(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoyl-CoA[c] + H2O[c] => (6Z,9Z,12Z,15Z,18Z)-TPA[c] + CoA[c] + H+[c]",3.1.2.2,ENSG00000097021 or ENSG00000119673 or ENSG00000136881 or ENSG00000177465 or ENSG00000184227 or ENSG00000205669,"[['ACOT7'], ['ACOT2'], ['BAAT'], ['ACOT4'], ['ACOT1'], ['ACOT6']]",Acyl-CoA hydrolysis,vmhreaction/HMR_0422;sbo/SBO:0000176,0,,,HMR_0422,,,,2.860352345586468
MAR00280_pos,57.0,1.0566703847785374e-15,-2.8603523455864583,1.991009014815009e-15,MAR00280,,H2O[c] + nonadecanoyl-CoA[c] => CoA[c] + H+[c] + nonadecylic acid[c],3.1.2.2,ENSG00000097021 or ENSG00000119673 or ENSG00000136881 or ENSG00000177465 or ENSG00000184227 or ENSG00000205669,"[['ACOT7'], ['ACOT2'], ['BAAT'], ['ACOT4'], ['ACOT1'], ['ACOT6']]",Acyl-CoA hydrolysis,vmhreaction/HMR_0280;sbo/SBO:0000176,0,,,HMR_0280,,,,2.8603523455864583
MAR00256_pos,57.0,1.0566703847785374e-15,-2.859416681628528,1.991009014815009e-15,MAR00256,,(13Z)-octadecenoyl-CoA[c] + H2O[c] => (13Z)-octadecenoic acid[c] + CoA[c] + H+[c],3.1.2.2,ENSG00000097021 or ENSG00000119673 or ENSG00000136881 or ENSG00000177465 or ENSG00000184227 or ENSG00000205669,"[['ACOT7'], ['ACOT2'], ['BAAT'], ['ACOT4'], ['ACOT1'], ['ACOT6']]",Acyl-CoA hydrolysis,vmhreaction/HMR_0256;sbo/SBO:0000176,0,,,HMR_0256,,,,2.859416681628528
MAR00398_pos,57.0,1.0566703847785374e-15,-2.857883174735018,1.991009014815009e-15,MAR00398,Linoleoyl-CoA hydrolase,H2O[c] + linoleoyl-CoA[c] => CoA[c] + H+[c] + linoleate[c],3.1.2.2,ENSG00000097021 or ENSG00000119673 or ENSG00000136881 or ENSG00000177465 or ENSG00000184227 or ENSG00000205669,"[['ACOT7'], ['ACOT2'], ['BAAT'], ['ACOT4'], ['ACOT1'], ['ACOT6']]",Acyl-CoA hydrolysis,kegg.reaction/R08177;vmhreaction/HMR_0398;sbo/SBO:0000176,0,R08177,,HMR_0398,,,,2.857883174735018
MAR00250_pos,58.0,1.121595075252558e-15,-2.865138540703144,2.105147679704801e-15,MAR00250,stearoyl-CoA hydrolase,H2O[c] + stearoyl-CoA[c] => CoA[c] + H+[c] + stearate[c],3.1.2.2,ENSG00000097021 or ENSG00000119673 or ENSG00000136881 or ENSG00000177465 or ENSG00000184227 or ENSG00000205669,"[['ACOT7'], ['ACOT2'], ['BAAT'], ['ACOT4'], ['ACOT1'], ['ACOT6']]",Acyl-CoA hydrolysis,kegg.reaction/R08174;vmhreaction/RE0344C;metanetx.reaction/MNXR99133;rhea/30139;sbo/SBO:0000176,0,R08174,,RE0344C,MNXR99133,,RHEA:30139,2.865138540703144
MAR00223_pos,58.0,1.121595075252558e-15,-2.856815878275144,2.105147679704801e-15,MAR00223,palmitoyl-CoA hydrolase,H2O[c] + palmitoyl-CoA[c] => CoA[c] + H+[c] + palmitate[c],3.1.2.2,ENSG00000097021 or ENSG00000119673 or ENSG00000136881 or ENSG00000177465 or ENSG00000184227 or ENSG00000205669,"[['ACOT7'], ['ACOT2'], ['BAAT'], ['ACOT4'], ['ACOT1'], ['ACOT6']]",Acyl-CoA hydrolysis,kegg.reaction/R01274;vmhreaction/HDCAc;rhea/16645;sbo/SBO:0000176,0,R01274,,HDCAc,,,RHEA:16645,2.856815878275144
MAR00272_pos,62.0,1.4229592771003525e-15,-2.8198139406247296,2.622887472321323e-15,MAR00272,,(7Z)-octadecenoyl-CoA[c] + H2O[c] => (7Z)-octadecenoic acid[c] + CoA[c] + H+[c],3.1.2.2,ENSG00000097021 or ENSG00000119673 or ENSG00000136881 or ENSG00000177465 or ENSG00000184227 or ENSG00000205669,"[['ACOT7'], ['ACOT2'], ['BAAT'], ['ACOT4'], ['ACOT1'], ['ACOT6']]",Acyl-CoA hydrolysis,vmhreaction/HMR_0272;sbo/SBO:0000176,0,,,HMR_0272,,,,2.8198139406247296
MAR00264_pos,80.0,4.109092479160797e-15,-2.6284936339167913,6.865721160481786e-15,MAR00264,,H2O[c] + oleoyl-CoA[c] => CoA[c] + H+[c] + oleate[c],3.1.2.2,ENSG00000097021 or ENSG00000119673 or ENSG00000136881 or ENSG00000177465 or ENSG00000184227 or ENSG00000205669,"[['ACOT7'], ['ACOT2'], ['BAAT'], ['ACOT4'], ['ACOT1'], ['ACOT6']]",Acyl-CoA hydrolysis,bigg.reaction/FACOAE181;vmhreaction/RE3245C;metanetx.reaction/MNXR99134;sbo/SBO:0000176,0,,FACOAE181,RE3245C,MNXR99134,,,2.6284936339167913
MAR00154_pos,230.0,1.4540842745377283e-11,-1.746313914534474,1.769953652150645e-11,MAR00154,,H2O[c] + propanoyl-CoA[c] => CoA[c] + H+[c] + propanoate[c],3.1.2.2,ENSG00000097021 or ENSG00000119673 or ENSG00000123130 or ENSG00000136881 or ENSG00000177465 or ENSG00000184227 or ENSG00000205669,"[['ACOT7'], ['ACOT2'], ['ACOT9'], ['BAAT'], ['ACOT4'], ['ACOT1'], ['ACOT6']]",Acyl-CoA hydrolysis,vmhreaction/RE2649C;rhea/40104;rhea/40103;sbo/SBO:0000176,0,,,RE2649C,,RHEA:40104,RHEA:40103,1.746313914534474
MAR00003_pos,2.0,3.6661863979921724e-17,-3.761502940339708,1.442065349627013e-16,MAR00003,"1,2-diacyl-sn-glycerol acylhydrolase","1,2-diacylglycerol-chylomicron pool[e] + H2O[e] => 1-acylglycerol-chylomicron pool[e] + fatty acid-chylomicron pool[e]",3.1.1.3,ENSG00000006757 or ENSG00000079435 or ENSG00000100344 or ENSG00000101670 or ENSG00000114771 or ENSG00000134780 or ENSG00000164535 or ENSG00000166035 or ENSG00000170835 or ENSG00000175535 or ENSG00000177666 or ENSG00000182333 or ENSG00000187021 or ENSG00000203837 or ENSG00000266200,"[['PNPLA4'], ['LIPE'], ['PNPLA3'], ['LIPG'], ['AADAC'], ['DAGLA'], ['DAGLB'], ['LIPC'], ['CEL'], ['PNLIP'], ['PNPLA2'], ['LIPF'], ['PNLIPRP1'], ['PNLIPRP3'], ['PNLIPRP2']]",Acylglycerides metabolism,kegg.reaction/R02687;vmhreaction/HMR_0003;sbo/SBO:0000176,0,R02687,,HMR_0003,,,,3.761502940339708
MAR00001_pos,9.0,5.673650020027243e-17,-3.840489439232891,1.9145219743766318e-16,MAR00001,,chylomicron[e] => chylomicron remnant[e] + 77243 TAG-chylomicron pool[e],3.1.1.34;3.1.1.23,ENSG00000074416 or ENSG00000100997 or ENSG00000115884 or ENSG00000163686 or ENSG00000175445 or ENSG00000277494,"[['MGLL'], ['ABHD12'], ['SDC1'], ['ABHD6'], ['LPL'], ['GPIHBP1']]",Acylglycerides metabolism,reactome/R-HSA-174757;vmhreaction/HMR_0001;sbo/SBO:0000176,0,,,HMR_0001,,,,3.840489439232891
MAR00667_pos,23.0,1.348267203098616e-16,-3.0631578813329274,3.568271190422898e-16,MAR00667,"1,2-diacyl-sn-glycerol acylhydrolase","1,2-diacylglycerol-LD-TAG pool[c] + H2O[c] => 1-acylglycerol-LD-TG1 pool[c] + H+[c] + fatty acid pool[c]",3.1.1.3,ENSG00000006757 or ENSG00000079435 or ENSG00000100344 or ENSG00000101670 or ENSG00000114771 or ENSG00000134780 or ENSG00000164535 or ENSG00000166035 or ENSG00000170835 or ENSG00000175535 or ENSG00000177666 or ENSG00000182333 or ENSG00000187021 or ENSG00000203837 or ENSG00000266200,"[['PNPLA4'], ['LIPE'], ['PNPLA3'], ['LIPG'], ['AADAC'], ['DAGLA'], ['DAGLB'], ['LIPC'], ['CEL'], ['PNLIP'], ['PNPLA2'], ['LIPF'], ['PNLIPRP1'], ['PNLIPRP3'], ['PNLIPRP2']]",Acylglycerides metabolism,kegg.reaction/R02687;vmhreaction/HMR_0667;sbo/SBO:0000176,0,R02687,,HMR_0667,,,,3.0631578813329274
MAR00002_pos,25.0,1.524438045980135e-16,-3.495282626547449,3.8910898652794534e-16,MAR00002,triacylglycerol acylhydrolase,"H2O[e] + TAG-chylomicron pool[e] => 1,2-diacylglycerol-chylomicron pool[e] + fatty acid-chylomicron pool[e]",3.1.1.34,ENSG00000175445,[['LPL']],Acylglycerides metabolism,kegg.reaction/R02250;vmhreaction/HMR_0002;sbo/SBO:0000176,0,R02250,,HMR_0002,,,,3.495282626547449
MAR00005_pos,41.0,4.04080652686694e-16,-3.162607134615549,8.469945906155233e-16,MAR00005,1-acylglycerol acylhydrolase,1-acylglycerol-chylomicron pool[c] + H2O[c] => glycerol[c] + fatty acid-chylomicron pool[c],3.1.1.23,ENSG00000074416 or ENSG00000100997 or ENSG00000163686,"[['MGLL'], ['ABHD12'], ['ABHD6']]",Acylglycerides metabolism,kegg.reaction/R01351;vmhreaction/HMR_0005;rhea/34019;sbo/SBO:0000176,0,R01351,,HMR_0005,,,RHEA:34019,3.162607134615549
MAR00679_pos,42.0,4.2927190568029355e-16,-3.0249693480279003,8.959185280442955e-16,MAR00679,1-acylglycerol acylhydrolase,1-acylglycerol-LD-TG1 pool[c] + H2O[c] => glycerol[c] + H+[c] + fatty acid pool[c],3.1.1.23,ENSG00000074416 or ENSG00000100997 or ENSG00000163686,"[['MGLL'], ['ABHD12'], ['ABHD6']]",Acylglycerides metabolism,kegg.reaction/R01351;vmhreaction/HMR_0679;rhea/34019;sbo/SBO:0000176,0,R01351,,HMR_0679,,,RHEA:34019,3.0249693480279003
MAR00449_pos,44.0,4.843868017821141e-16,-3.0996449649508064,1.00078594899386e-15,MAR00449,sn-Glycerol-3-phosphate:(acceptor) 2-oxidoreductase,FAD[m] + sn-glycerol-3-phosphate[m] => DHAP[m] + FADH2[m],1.1.5.3,ENSG00000115159,[['GPD2']],Acylglycerides metabolism,kegg.reaction/R00848;reactome/R-HSA-188467;vmhreaction/GLYC3PFADm;metanetx.reaction/MNXR99875;rhea/31283;sbo/SBO:0000176,0,R00848,,GLYC3PFADm,MNXR99875,,RHEA:31283,3.0996449649508064
MAR00670_pos,47.0,5.803762100127059e-16,-3.0664991575111804,1.1699523653211531e-15,MAR00670,"1,2-diacyl-sn-glycerol acylhydrolase","1,2-diacylglycerol-LD-PE pool[c] + H2O[c] => 1-acylglycerol-LD-PE pool[c] + H+[c] + fatty acid pool[c]",3.1.1.3,ENSG00000006757 or ENSG00000079435 or ENSG00000100344 or ENSG00000101670 or ENSG00000114771 or ENSG00000134780 or ENSG00000164535 or ENSG00000166035 or ENSG00000170835 or ENSG00000175535 or ENSG00000177666 or ENSG00000182333 or ENSG00000187021 or ENSG00000203837 or ENSG00000266200,"[['PNPLA4'], ['LIPE'], ['PNPLA3'], ['LIPG'], ['AADAC'], ['DAGLA'], ['DAGLB'], ['LIPC'], ['CEL'], ['PNLIP'], ['PNPLA2'], ['LIPF'], ['PNLIPRP1'], ['PNLIPRP3'], ['PNLIPRP2']]",Acylglycerides metabolism,kegg.reaction/R02687;vmhreaction/HMR_0670;sbo/SBO:0000176,0,R02687,,HMR_0670,,,,3.0664991575111804
MAR00669_pos,47.0,5.803762100127059e-16,-3.06186906472665,1.1699523653211531e-15,MAR00669,"1,2-diacyl-sn-glycerol acylhydrolase","1,2-diacylglycerol-LD-PC pool[c] + H2O[c] => 1-acylglycerol-LD-PC pool[c] + H+[c] + fatty acid pool[c]",3.1.1.3,ENSG00000006757 or ENSG00000079435 or ENSG00000100344 or ENSG00000101670 or ENSG00000114771 or ENSG00000134780 or ENSG00000164535 or ENSG00000166035 or ENSG00000170835 or ENSG00000175535 or ENSG00000177666 or ENSG00000182333 or ENSG00000187021 or ENSG00000203837 or ENSG00000266200,"[['PNPLA4'], ['LIPE'], ['PNPLA3'], ['LIPG'], ['AADAC'], ['DAGLA'], ['DAGLB'], ['LIPC'], ['CEL'], ['PNLIP'], ['PNPLA2'], ['LIPF'], ['PNLIPRP1'], ['PNLIPRP3'], ['PNLIPRP2']]",Acylglycerides metabolism,kegg.reaction/R02687;vmhreaction/HMR_0669;sbo/SBO:0000176,0,R02687,,HMR_0669,,,,3.06186906472665
MAR00671_pos,47.0,5.803762100127059e-16,-3.0596824363083885,1.1699523653211531e-15,MAR00671,"1,2-diacyl-sn-glycerol acylhydrolase","1,2-diacylglycerol-LD-PS pool[c] + H2O[c] => 1-acylglycerol-LD-PS pool[c] + H+[c] + fatty acid pool[c]",3.1.1.3,ENSG00000006757 or ENSG00000079435 or ENSG00000100344 or ENSG00000101670 or ENSG00000114771 or ENSG00000134780 or ENSG00000164535 or ENSG00000166035 or ENSG00000170835 or ENSG00000175535 or ENSG00000177666 or ENSG00000182333 or ENSG00000187021 or ENSG00000203837 or ENSG00000266200,"[['PNPLA4'], ['LIPE'], ['PNPLA3'], ['LIPG'], ['AADAC'], ['DAGLA'], ['DAGLB'], ['LIPC'], ['CEL'], ['PNLIP'], ['PNPLA2'], ['LIPF'], ['PNLIPRP1'], ['PNLIPRP3'], ['PNLIPRP2']]",Acylglycerides metabolism,kegg.reaction/R02687;vmhreaction/HMR_0671;sbo/SBO:0000176,0,R02687,,HMR_0671,,,,3.0596824363083885
MAR00672_pos,47.0,5.803762100127059e-16,-3.0577939774380236,1.1699523653211531e-15,MAR00672,"1,2-diacyl-sn-glycerol acylhydrolase","1,2-diacylglycerol-LD-SM pool[c] + H2O[c] => 1-acylglycerol-LD-SM pool[c] + H+[c] + fatty acid pool[c]",3.1.1.3,ENSG00000006757 or ENSG00000079435 or ENSG00000100344 or ENSG00000101670 or ENSG00000114771 or ENSG00000134780 or ENSG00000164535 or ENSG00000166035 or ENSG00000170835 or ENSG00000175535 or ENSG00000177666 or ENSG00000182333 or ENSG00000187021 or ENSG00000203837 or ENSG00000266200,"[['PNPLA4'], ['LIPE'], ['PNPLA3'], ['LIPG'], ['AADAC'], ['DAGLA'], ['DAGLB'], ['LIPC'], ['CEL'], ['PNLIP'], ['PNPLA2'], ['LIPF'], ['PNLIPRP1'], ['PNLIPRP3'], ['PNLIPRP2']]",Acylglycerides metabolism,kegg.reaction/R02687;vmhreaction/HMR_0672;sbo/SBO:0000176,0,R02687,,HMR_0672,,,,3.0577939774380236
MAR00668_pos,47.0,5.803762100127059e-16,-3.054915611621371,1.1699523653211531e-15,MAR00668,"1,2-diacyl-sn-glycerol acylhydrolase","1,2-diacylglycerol-LD-PI pool[c] + H2O[c] => 1-acylglycerol-LD-PI pool[c] + H+[c] + fatty acid pool[c]",3.1.1.3,ENSG00000006757 or ENSG00000079435 or ENSG00000100344 or ENSG00000101670 or ENSG00000114771 or ENSG00000134780 or ENSG00000164535 or ENSG00000166035 or ENSG00000170835 or ENSG00000175535 or ENSG00000177666 or ENSG00000182333 or ENSG00000187021 or ENSG00000203837 or ENSG00000266200,"[['PNPLA4'], ['LIPE'], ['PNPLA3'], ['LIPG'], ['AADAC'], ['DAGLA'], ['DAGLB'], ['LIPC'], ['CEL'], ['PNLIP'], ['PNPLA2'], ['LIPF'], ['PNLIPRP1'], ['PNLIPRP3'], ['PNLIPRP2']]",Acylglycerides metabolism,kegg.reaction/R02687;vmhreaction/HMR_0668;sbo/SBO:0000176,0,R02687,,HMR_0668,,,,3.054915611621371
MAR07588_pos,54.0,8.833075444946419e-16,-2.8929257479563395,1.7122998337019245e-15,MAR07588,Acyl-CoA:glycerone-phosphate O-acyltransferase,DHAP[c] + acyl-CoA pool[c] => acylglycerone-phosphate[c] + CoA[c],2.3.1.42,ENSG00000116906,[['GNPAT']],Acylglycerides metabolism,kegg.reaction/R01013;bigg.reaction/DHAPA;metanetx.reaction/MNXR97362;rhea/17657;sbo/SBO:0000176,0,R01013,DHAPA,,MNXR97362,,RHEA:17657,2.8929257479563395
MAR00681_pos,69.0,2.1536805186838702e-15,-2.831882662619275,3.848312677229121e-15,MAR00681,1-acylglycerol acylhydrolase,1-acylglycerol-LD-PE pool[c] + H2O[c] => glycerol[c] + H+[c] + fatty acid pool[c],3.1.1.23,ENSG00000074416 or ENSG00000100997 or ENSG00000163686,"[['MGLL'], ['ABHD12'], ['ABHD6']]",Acylglycerides metabolism,kegg.reaction/R01351;vmhreaction/HMR_0681;rhea/34019;sbo/SBO:0000176,0,R01351,,HMR_0681,,,RHEA:34019,2.831882662619275
MAR00680_pos,69.0,2.1536805186838702e-15,-2.828443522213305,3.848312677229121e-15,MAR00680,1-acylglycerol acylhydrolase,1-acylglycerol-LD-PC pool[c] + H2O[c] => glycerol[c] + H+[c] + fatty acid pool[c],3.1.1.23,ENSG00000074416 or ENSG00000100997 or ENSG00000163686,"[['MGLL'], ['ABHD12'], ['ABHD6']]",Acylglycerides metabolism,kegg.reaction/R01351;vmhreaction/HMR_0680;rhea/34019;sbo/SBO:0000176,0,R01351,,HMR_0680,,,RHEA:34019,2.828443522213305
MAR00684_pos,69.0,2.1536805186838702e-15,-2.8269046235513873,3.848312677229121e-15,MAR00684,1-acylglycerol acylhydrolase,1-acylglycerol-LD-SM pool[c] + H2O[c] => glycerol[c] + H+[c] + fatty acid pool[c],3.1.1.23,ENSG00000074416 or ENSG00000100997 or ENSG00000163686,"[['MGLL'], ['ABHD12'], ['ABHD6']]",Acylglycerides metabolism,kegg.reaction/R01351;vmhreaction/HMR_0684;rhea/34019;sbo/SBO:0000176,0,R01351,,HMR_0684,,,RHEA:34019,2.8269046235513873
MAR00682_pos,69.0,2.1536805186838702e-15,-2.826653364460433,3.848312677229121e-15,MAR00682,1-acylglycerol acylhydrolase,1-acylglycerol-LD-PS pool[c] + H2O[c] => glycerol[c] + H+[c] + fatty acid pool[c],3.1.1.23,ENSG00000074416 or ENSG00000100997 or ENSG00000163686,"[['MGLL'], ['ABHD12'], ['ABHD6']]",Acylglycerides metabolism,kegg.reaction/R01351;vmhreaction/HMR_0682;rhea/34019;sbo/SBO:0000176,0,R01351,,HMR_0682,,,RHEA:34019,2.826653364460433
MAR00683_pos,69.0,2.1536805186838702e-15,-2.8240475987687006,3.848312677229121e-15,MAR00683,1-acylglycerol acylhydrolase,1-acylglycerol-LD-PI pool[c] + H2O[c] => glycerol[c] + H+[c] + fatty acid pool[c],3.1.1.23,ENSG00000074416 or ENSG00000100997 or ENSG00000163686,"[['MGLL'], ['ABHD12'], ['ABHD6']]",Acylglycerides metabolism,kegg.reaction/R01351;vmhreaction/HMR_0683;rhea/34019;sbo/SBO:0000176,0,R01351,,HMR_0683,,,RHEA:34019,2.8240475987687006
MAR00605_pos,78.0,3.655450830984973e-15,-2.634053086641663,6.1869721599098246e-15,MAR00605,"acyl-CoA:1,2-diacyl-sn-glycerol O-acyltransferase","1,2-diacylglycerol-LD-TAG pool[c] + acyl-CoA pool[c] => CoA[c] + TAG-LD pool[c]",2.3.1.20;2.3.1.22,ENSG00000062282 or ENSG00000106384 or ENSG00000124003 or ENSG00000166391 or ENSG00000185000,"[['DGAT2'], ['MOGAT3'], ['MOGAT1'], ['MOGAT2'], ['DGAT1']]",Acylglycerides metabolism,kegg.reaction/R02251;vmhreaction/HMR_0605;rhea/10868;sbo/SBO:0000176,0,R02251,,HMR_0605,,,RHEA:10868,2.634053086641663
MAR00665_pos,78.0,3.655450830984973e-15,-2.634053086641663,6.1869721599098246e-15,MAR00665,triacylglycerol acylhydrolase,"H2O[c] + TAG-LD pool[c] => 1,2-diacylglycerol-LD-TAG pool[c] + H+[c] + fatty acid pool[c]",3.1.1.3,ENSG00000006757 or ENSG00000079435 or ENSG00000100344 or ENSG00000101670 or ENSG00000114771 or ENSG00000134780 or ENSG00000164535 or ENSG00000166035 or ENSG00000170835 or ENSG00000175535 or ENSG00000177666 or ENSG00000182333 or ENSG00000187021 or ENSG00000203837 or ENSG00000266200,"[['PNPLA4'], ['LIPE'], ['PNPLA3'], ['LIPG'], ['AADAC'], ['DAGLA'], ['DAGLB'], ['LIPC'], ['CEL'], ['PNLIP'], ['PNPLA2'], ['LIPF'], ['PNLIPRP1'], ['PNLIPRP3'], ['PNLIPRP2']]",Acylglycerides metabolism,kegg.reaction/R02250;vmhreaction/HMR_0665;sbo/SBO:0000176,0,R02250,,HMR_0665,,,,2.634053086641663
MAR00604_pos,182.0,1.2107665077126055e-12,-1.9964648794261406,1.5427326326513849e-12,MAR00604,"ATP:1,2-diacylglycerol 3-phosphotransferase","1,2-diacylglycerol-LD-TAG pool[c] + ATP[c] => ADP[c] + H+[c] + phosphatidate-LD-TAG pool[c]",2.7.1.107,ENSG00000058866 or ENSG00000065357 or ENSG00000077044 or ENSG00000102780 or ENSG00000136267 or ENSG00000145214 or ENSG00000149091 or ENSG00000153933 or ENSG00000157680 or ENSG00000274588,"[['DGKG'], ['DGKA'], ['DGKD'], ['DGKH'], ['DGKB'], ['DGKQ'], ['DGKZ'], ['DGKE'], ['DGKI'], ['DGKK']]",Acylglycerides metabolism,kegg.reaction/R02240;bigg.reaction/DAGK_hs;vmhreaction/DAGK_hs;rhea/10272;sbo/SBO:0000176,0,R02240,DAGK_hs,DAGK_hs,,,RHEA:10272,1.9964648794261406
MAR07641_pos,0.0,2.9978047089028665e-17,-14.230276915125573,1.3653613504209682e-16,MAR07641,D-Aspartate:oxygen oxidoreductase (deaminating),D-aspartate[x] + H2O[x] + O2[x] => H+[x] + H2O2[x] + NH3[x] + OAA[x],1.4.3.1,ENSG00000203797,[['DDO']],"Alanine, aspartate and glutamate metabolism",kegg.reaction/R00359;bigg.reaction/DASPO1p;vmhreaction/DASPO1p;metanetx.reaction/MNXR97153;rhea/12513;rhea/12512;sbo/SBO:0000176,0,R00359,DASPO1p,DASPO1p,MNXR97153,RHEA:12513,RHEA:12512,14.230276915125573
MAR04693_neg,0.0,3.234612555475504e-17,-5.926023445872993,1.3653613504209682e-16,MAR04693,4-aminobutanoate:2-oxoglutarate aminotransferase,4-aminobutyrate[m] + AKG[m] <=> glutamate[m] + succinate semialdehyde[m],2.6.1.19,ENSG00000183044,[['ABAT']],"Alanine, aspartate and glutamate metabolism",kegg.reaction/R01648;bigg.reaction/ABTArm;vmhreaction/ABTArm;metanetx.reaction/MNXR95186;rhea/23352;sbo/SBO:0000176,0,R01648,ABTArm,ABTArm,MNXR95186,,RHEA:23352,5.926023445872993
